Code,Subject Name,Year,Type,School
CHEM 447,Physical Principles Lab II,2023,Regular,AHS
CHEM 480,Polymer Chemistry,2023,Regular,AHS
CHEM 488,Surfaces and Colloids,2023,Regular,AHS
CHEM 492,Special Topics in Chemistry,2023,Sustainability,AHS
CHEM 494,Lab Safety Fundamentals,2023,Regular,AHS
CHEM 495,Teaching Secondary Chemistry,2023,Regular,AHS
CHEM 497,Individual Study Senior,2023,Regular,AHS
CHEM 499,Senior Thesis,2023,Regular,AHS
CHEM 512,Advanced Inorganic Chemistry,2023,Regular,AHS
CHEM 515,Inorganic Chemistry Seminar,2023,Regular,AHS
CHEM 517,Advanced Inorganic Chem Lab,2023,Regular,AHS
CHEM 518,Topics in Inorganic Chemistry,2023,Regular,AHS
CHEM 520,Advanced Analytical Chemistry,2023,Regular,AHS
CHEM 525,Analytical Chemistry Seminar,2023,Regular,AHS
CHEM 532,Physical Organic Chemistry,2023,Regular,AHS
CHEM 534,Advanced Organic Synthesis,2023,Regular,AHS
CHEM 535,Organic Chemistry Seminar,2023,Regular,AHS
CHEM 538,Topics in Organic Chemistry,2023,Regular,AHS
CHEM 540,Quantum Mechanics,2023,Regular,AHS
CHEM 544,Statistical Thermodynamics,2023,Regular,AHS
CHEM 545,Physical Chemistry Seminar,2023,Regular,AHS
CHEM 570,Concepts in Chemical Biology,2023,Regular,AHS
CHEM 575,Chemical Biology Seminar,2023,Regular,AHS
CHEM 582,Chemical Kinetics & Catalysis,2023,Regular,AHS
CHEM 585,Materials Chemistry Seminar,2023,Regular,AHS
CHEM 590,Special Topics in Chemistry,2023,Regular,AHS
CHEM 591,Introductory Professional Development for Chemists,2023,Regular,AHS
CHEM 592,Preparing Graduate Fellowships,2023,Regular,AHS
CHEM 595,Graduate Chemistry Internship,2023,Regular,AHS
CHEM 599,Thesis Research,2023,Regular,AHS
CHIN 201,Elementary Chinese I,2023,Regular,LAS
CHIN 202,Elementary Chinese II,2023,Regular,LAS
CHIN 203,Intermediate Chinese I,2023,Regular,LAS
CHIN 204,Intermediate Chinese II,2023,Regular,LAS
CHIN 241,Chinese Reading and Writing,2023,Regular,LAS
CHIN 305,Advanced Chinese I,2023,Regular,LAS
CHIN 407,Intro to Classical Chinese,2023,Regular,LAS
CHIN 440,Fourth-Year Chinese I,2023,Regular,LAS
CHIN 490,Readings in Chinese Lit,2023,Regular,LAS
CHLH 100,Contemporary Health,2023,Regular,AHS
CHLH 101,Introduction to Public Health,2023,Regular,AHS
CHLH 125,Orientation KIN & Comm Health,2023,Regular,AHS
CHLH 126,Campus Acquaintance Rape Education,2023,Regular,AHS
CHLH 199,Undergraduate Open Seminar,2023,Regular,AHS
CHLH 200,Mental Health Issues,2023,Regular,AHS
CHLH 201,Public Health Research Methods,2023,Regular,AHS
CHLH 206,Human Sexuality,2023,Regular,AHS
CHLH 210,Community Health Organizations,2023,Regular,AHS
CHLH 243,Drug Use and Misuse,2023,Regular,AHS
CHLH 244,Health Statistics,2023,Regular,AHS
CHLH 250,Health Care Systems,2023,Regular,AHS
CHLH 260,Introduction to Medical Ethics,2023,Regular,AHS
CHLH 274,Introduction to Epidemiology,2023,Sustainability,AHS
CHLH 304,Foundations of Health Behavior,2023,Regular,AHS
CHLH 330,Disability in American Society,2023,Regular,AHS
CHLH 365,Civic Engagement in Wellness,2023,Regular,AHS
CHLH 380,Orientation to Internship,2023,Regular,AHS
CHLH 393,Special Projects,2023,Regular,AHS
CHLH 400,Human-Robot Interaction in Community Health,2023,Regular,AHS
CHLH 404,Gerontology,2023,Regular,AHS
CHLH 409,Women's Health,2023,Regular,AHS
CHLH 410,Public Health Practice,2023,Regular,AHS
CHLH 415,International Health,2023,Sustainability,AHS
CHLH 421,Health Data Analysis,2023,Regular,AHS
CHLH 448,Exercise & Health Psychology,2023,Regular,AHS
CHLH 455,Health Services Financing,2023,Regular,AHS
CHLH 456,Organization of Health Care,2023,Regular,AHS
CHLH 457,Health Planning,2023,Regular,AHS
CHLH 458,Health Administration,2023,Regular,AHS
CHLH 465,Social Marketing,2023,Regular,AHS
CHLH 469,Environmental Health,2023,Sustainability,AHS
CHLH 470,"Technology, Health, and Aging",2023,Regular,AHS
CHLH 485,Community Health Internship,2023,Regular,AHS
CHLH 494,Special Topics,2023,Sustainability,AHS
CHLH 517,Principle/Method Epidemiology,2023,Regular,AHS
CHLH 540,Health Behavior: Theory,2023,Regular,AHS
CHLH 551,Health Administration Professionalism,2023,Regular,AHS
CHLH 552,Health Economics,2023,Regular,AHS
CHLH 556,Strategic Planning in Healthcare,2023,Regular,AHS
CHLH 557,Operations Management in Healthcare,2023,Regular,AHS
CHLH 565,Teaching in the Professoriate,2023,Regular,AHS
CHLH 568,Computer Packages in Health Research,2023,Regular,AHS
CHLH 572,Principles of Epidemiology,2023,Regular,AHS
CHLH 573,Biostatistics in Public Health,2023,Regular,AHS
CHLH 575,Chronic Disease Prevention,2023,Sustainability,AHS
CHLH 576,Analytical Epidemiology,2023,Regular,AHS
CHLH 578,Applied Epidemiology,2023,Regular,AHS
CHLH 579,Cultural Competence in Public Health,2023,Regular,AHS
CHLH 581,Professionalism in Public Health,2023,Regular,AHS
CHLH 585,Community Health Internship,2023,Regular,AHS
CHLH 587,MPH Applied Practice Experience,2023,Regular,AHS
CHLH 589,MPH Integrative Learning Experience,2023,Regular,AHS
CHLH 591,Seminar,2023,Regular,AHS
CHLH 593,Special Projects,2023,Regular,AHS
CHLH 599,Thesis Research,2023,Regular,AHS
CHP 395,Interdisciplinary Seminar,2023,Regular,NA
CI 199,Undergraduate Open Seminar,2023,Regular,Unknown
CI 210,Introduction to Digital Learning Environments,2023,Regular,Unknown
CI 395,Independent Study,2023,Regular,Unknown
CI 402,Teaching Diverse Middle Grade Students,2023,Regular,Unknown
CI 403,Teaching a Diverse High School Student Population,2023,Regular,Unknown
CI 405,Introduction to Teaching Elementary Age Children,2023,Regular,Unknown
CI 406,Theory Practice in Elementary School Teaching I,2023,Regular,Unknown
CI 410,"Middle School Instruction, Philosophy and Structures",2023,Regular,Unknown
CI 415,"Language Varieties, Cultures and Learning",2023,Regular,Unknown
CI 421,Principles and Practices in Early Childhood Education,2023,Regular,Unknown
CI 422,"Families, Communities, Schools",2023,Regular,Unknown
CI 425,"Early Childhood Education Instructional Planning, Assessment & Learning Environments",2023,Regular,Unknown
CI 430,Teaching Children Mathematics,2023,Regular,Unknown
CI 433,Foundations of Bilingual Education,2023,Regular,Unknown
CI 441,Math Content for Early Childhood Education (PK-2),2023,Regular,Unknown
CI 443,Mathematics in Early Childhood Education,2023,Regular,Unknown
CI 444,ECE Social Studies Content and Methods,2023,Regular,Unknown
CI 446,Culture in the Classroom,2023,Regular,Unknown
CI 449,Issues in Latina/o Education,2023,Regular,Unknown
CI 450,Teaching Elementary Science I,2023,Regular,Unknown
CI 452,Social Studies as Action and Inquiry,2023,Regular,Unknown
CI 465,Language Literacy in Early Childhood Education I,2023,Regular,Unknown
CI 466,Language Literacy in Early Childhood Education II,2023,Regular,Unknown
CI 467,Principles in Teaching Literature to Children and Youth,2023,Regular,Unknown
CI 471,Principles and Practices to Foster Independence in Reading,2023,Regular,Unknown
CI 476,Teaching Elementary and Middle Grade Language Arts,2023,Regular,Unknown
CI 480,Introduction to Computer Science for CS Teachers,2023,Regular,Unknown
CI 482,Social Learning and Multimedia,2023,Regular,Unknown
CI 483,Computer Systems for CS Teachers,2023,Regular,Unknown
CI 485,Assessing Student Performance,2023,Regular,Unknown
CI 492,Discrete Mathematics for CS Teachers,2023,Regular,Unknown
CI 499,Issues and Development in Education,2023,Regular,Unknown
CI 501,Curriculum Development for the 21st Century,2023,Regular,Unknown
CI 507,Problems & Trends in Special Fields,2023,Regular,Unknown
CI 508,Urban Schools and Schooling,2023,Regular,Unknown
CI 512,Multicultural Education and Global Perspectives,2023,Regular,Unknown
CI 522,Arts in Early Childhood and Elementary: Curriculum in Context,2023,Regular,Unknown
CI 532,Professional Development in Mathematics Education,2023,Regular,Unknown
CI 536,Curriculum and Instruction Proseminar,2023,Regular,Unknown
CI 539,Introduction to Educational Data Mining,2023,Regular,Unknown
CI 541,Learning in Science,2023,Regular,Unknown
CI 548,Capstone Project,2023,Regular,Unknown
CI 550,Methods of Educational Inquiry,2023,Regular,Unknown
CI 555,Advanced Educational Technologies for Engagement and Interactive Learning,2023,Regular,Unknown
CI 562,Linguistics and the School Curriculum,2023,Regular,Unknown
CI 566,Topics Writ Pedagogy & Design,2023,Regular,Unknown
CI 568,Contemporary Children's Literature,2023,Regular,Unknown
CI 587,Multicultural Literature K-12,2023,Regular,Unknown
CI 590,Seminar for Advanced Study of Education,2023,Regular,Unknown
CI 591,Field Study & Thesis Seminar,2023,Regular,Unknown
CI 595,Independent Study,2023,Regular,Unknown
CI 599,Thesis Research,2023,Regular,Unknown
CIC 500,CIC Traveling Scholar,2023,Regular,NA
CLCV 100,Vocabulary Building from Greek and Latin Roots,2023,Regular,LAS
CLCV 102,Medical Terms-GRK & LAT Roots,2023,Regular,LAS
CLCV 111,Mythology of Greece and Rome,2023,Regular,LAS
CLCV 114,Introduction to Ancient Greek Culture,2023,Regular,LAS
CLCV 115,Mythology of Greece and Rome,2023,Regular,LAS
CLCV 120,The Classical Tradition,2023,Regular,LAS
CLCV 131,"Classical Archaeology, Greece",2023,Regular,LAS
CLCV 133,Archaeology of Israel,2023,Regular,LAS
CLCV 160,Ancient Greek & Roman Religion,2023,Regular,LAS
CLCV 199,Undergraduate Open Seminar,2023,Regular,LAS
CLCV 203,Ancient Philosophy,2023,Regular,LAS
CLCV 220,Exploring the Greek and Roman World,2023,Regular,LAS
CLCV 221,Odysseus and Other Heroes,2023,Regular,LAS
CLCV 224,American Race and Ethnicity in the Classical Tradition,2023,Regular,LAS
CLCV 231,Development of Ancient Cities,2023,Regular,LAS
CLCV 240,Gender & Sexuality in Greco-Roman Antiquity,2023,Regular,LAS
CLCV 250,Sports and Society in Greece and Rome,2023,Regular,LAS
CLCV 443,The Archaeology of Greece,2023,Regular,LAS
CLCV 450,Classics Internship,2023,Regular,LAS
CLCV 492,Senior Thesis,2023,Regular,LAS
CLCV 493,Independent Reading,2023,Regular,LAS
CLE 610,"Faith, Medicine, and End-of-Life Care",2023,Regular,Grainger
CLE 613,Introduction to Clinical Practice (Longitudinal),2023,Regular,Grainger
CLE 631,Clinical Elective,2023,Regular,Grainger
CLE 640,Family Medicine Clerkship,2023,Regular,Grainger
CLE 645,Internal Medicine Clerkship,2023,Regular,Grainger
CLE 650,Neurology Clerkship,2023,Regular,Grainger
CLE 655,Psychiatry Clerkship,2023,Regular,Grainger
CLE 660,Obstetrics & Gynecology Clerkship,2023,Regular,Grainger
CLE 665,Pediatrics Clerkship,2023,Regular,Grainger
CLE 670,Surgery Clerkship,2023,Regular,Grainger
CLE 675,Adult Reconstruction - Hip and Knee,2023,Regular,Grainger
CLE 680,Family Medicine Continuity Clinic,2023,Regular,Grainger
CLE 681,General Surgery Sub-Internship,2023,Regular,Grainger
CLE 683,Pediatrics Sub-Internship,2023,Regular,Grainger
CLE 684,Internal Medicine Sub-Internship,2023,Regular,Grainger
CLE 685,Anesthesiology Sub-Internship,2023,Regular,Grainger
CLE 686,Neurology Sub-Internship,2023,Regular,Grainger
CLE 687,Obstetrics and Gynecology Sub-Internship,2023,Regular,Grainger
CLE 688,Urology Sub-Internship,2023,Regular,Grainger
CLE 689,Family Medicine Sub-Internship,2023,Regular,Grainger
CLE 690,Clinical Research,2023,Regular,Grainger
CLE 691,Translational Research,2023,Regular,Grainger
CLE 692,Advanced Clinical and Professional Identity,2023,Regular,Grainger
CLE 693,Self-designed Clinical Elective,2023,Regular,Grainger
CLE 695,Inpatient Psychiatry Sub-Internship,2023,Regular,Grainger
CLE 696,Psychiatry Consult and Liaison Sub-Internship,2023,Regular,Grainger
CLE 697,Current Concepts in Obesity and Metabolic Syndrome,2023,Regular,Grainger
CLE 702,Anesthesiology,2023,Regular,Grainger
CLE 704,Dermatology,2023,Regular,Grainger
CLE 706,Emergency Medicine,2023,Regular,Grainger
CLE 707,Emergency Medical Services,2023,Regular,Grainger
CLE 708,Advanced Cardiovascular Life Support Simulation and Clinical Immersion,2023,Regular,Grainger
CLE 710,Advanced Gynecology,2023,Regular,Grainger
CLE 713,Palliative Care Ã¢â‚¬â€œ Introduction,2023,Regular,Grainger
CLE 714,Ambulatory Cardiology,2023,Regular,Grainger
CLE 715,Adult Intensive Care,2023,Regular,Grainger
CLE 716,Hematology/Oncology,2023,Regular,Grainger
CLE 717,Infectious Disease,2023,Regular,Grainger
CLE 718,Introduction to the HIV Epidemic: A Clinical and Social Medicine Elective,2023,Regular,Grainger
CLE 719,Inpatient Cardiology,2023,Regular,Grainger
CLE 720,Gastroenterology,2023,Regular,Grainger
CLE 721,Introduction to Ambulatory Cardiology,2023,Regular,Grainger
CLE 730,Clinical Genetics,2023,Regular,Grainger
CLE 731,Health Systems Leadership,2023,Regular,Grainger
CLE 732,Neurosurgery I,2023,Regular,Grainger
CLE 733,Neurosurgery II,2023,Regular,Grainger
CLE 736,Urogynecology,2023,Regular,Grainger
CLE 737,Gynecologic Oncology,2023,Regular,Grainger
CLE 738,Reproductive Medicine,2023,Regular,Grainger
CLE 739,Advanced Obstetrics,2023,Regular,Grainger
CLE 740,Introduction to Ophthalmology,2023,Regular,Grainger
CLE 741,Advanced Ophthalmology,2023,Regular,Grainger
CLE 742,Plastic and Reconstructive Surgery,2023,Regular,Grainger
CLE 743,Orthopedic Trauma,2023,Regular,Grainger
CLE 744,Oral & Maxillofacial Surgery I,2023,Regular,Grainger
CLE 745,Oral & Maxillofacial Surgery II,2023,Regular,Grainger
CLE 746,Otolaryngology - ENT,2023,Regular,Grainger
CLE 748,Surgical Pathophysiology,2023,Regular,Grainger
CLE 750,Developmental Pediatrics,2023,Regular,Grainger
CLE 751,Neonatal Intensive Care,2023,Regular,Grainger
CLE 752,Pediatric Pulmonology & Sleep Medicine,2023,Regular,Grainger
CLE 753,Pediatric Hematology,2023,Regular,Grainger
CLE 764,Physical Medicine and Rehabilitation,2023,Regular,Grainger
CLE 765,Orthopedic Sports Medicine,2023,Regular,Grainger
CLE 770,Service Learning Clinical Elective,2023,Regular,Grainger
CLE 771,Addiction Medicine,2023,Regular,Grainger
CLE 772,Outpatient Psychiatry,2023,Regular,Grainger
CLE 773,Radiation Oncology,2023,Regular,Grainger
CLE 774,Simulated Clinical Ultrasound,2023,Regular,Grainger
CLE 775,Point of Care Ultrasound,2023,Regular,Grainger
CLE 776,Diagnostic Radiology and Non-Cardiac Nuclear Medicine,2023,Regular,Grainger
CLE 777,Vascular and Interventional Radiology,2023,Regular,Grainger
CLE 778,Imaging in Critical Care,2023,Regular,Grainger
CLE 779,Bariatric Surgery,2023,Regular,Grainger
CLE 780,Hand Surgery,2023,Regular,Grainger
CLE 781,Vascular Surgery,2023,Regular,Grainger
CLE 782,Rural Surgery,2023,Regular,Grainger
CLE 783,Colon and Rectal Surgery,2023,Regular,Grainger
CLE 784,Pediatric Surgery,2023,Regular,Grainger
CLE 786,Introduction to Urology,2023,Regular,Grainger
CLE 788,Introduction to Anatomic Pathology,2023,Regular,Grainger
CLE 789,Introduction to Clinical Pathology,2023,Regular,Grainger
CLE 790,Advanced Focus in Clinical Pathology,2023,Regular,Grainger
CLE 793,Quality Improvement & Patient Safety,2023,Regular,Grainger
CLE 794,Values in the Physician-Patient Relationship,2023,Regular,Grainger
CLE 795,Consultation-Liaison Psychiatry,2023,Regular,Grainger
CLE 796,Consultation-Liaison with Outpatient Psychiatry,2023,Regular,Grainger
CLE 797,Inpatient Psychiatry,2023,Regular,Grainger
CLE 799,Advanced Clinical Electives,2023,Regular,Grainger
CMN 101,Public Speaking,2023,Regular,LAS
CMN 102,Introduction to Communication,2023,Regular,LAS
CMN 111,Oral & Written Comm I,2023,Regular,LAS
CMN 199,Undergraduate Open Seminar,2023,Regular,LAS
CMN 204,Internship in Teaching Comm,2023,Regular,LAS
CMN 211,Business and Professional Communication,2023,Regular,LAS
CMN 212,Intro to Organizational Comm,2023,Regular,LAS
CMN 213,Small Group Communication,2023,Regular,LAS
CMN 214,Organizational Communication & Diversity,2023,Regular,LAS
CMN 215,Interviewing: The Art and Science of Effective Questioning,2023,Regular,LAS
CMN 220,Communicating Public Policy,2023,Regular,LAS
CMN 230,Intro to Interpersonal Comm,2023,Regular,LAS
CMN 232,Intro to Intercultural Comm,2023,Regular,LAS
CMN 250,Social Movement Communication,2023,Sustainability,LAS
CMN 260,Intro to Health Communication,2023,Regular,LAS
CMN 277,Introduction to Mediated Communication,2023,Regular,LAS
CMN 280,Comm Technology & Society,2023,Regular,LAS
CMN 304,Communication Internship,2023,Regular,LAS
CMN 314,Organizational Communication and Community Impact,2023,Regular,LAS
CMN 321,Strategies of Persuasion,2023,Regular,LAS
CMN 323,Argumentation,2023,Regular,LAS
CMN 325,Politics and the Media,2023,Regular,LAS
CMN 326,Mass Media and the Audience,2023,Regular,LAS
CMN 328,Social Media and Politics,2023,Regular,LAS
CMN 336,Family Communication,2023,Regular,LAS
CMN 340,Visual Politics,2023,Regular,LAS
CMN 368,Sexual Communication,2023,Regular,LAS
CMN 375,Popular Media and Culture,2023,Regular,LAS
CMN 390,Individual Study,2023,Regular,LAS
CMN 396,Special Topics in Comm,2023,Sustainability,LAS
CMN 423,Rhetorical Criticism,2023,Regular,LAS
CMN 432,Gender Communication,2023,Regular,LAS
CMN 433,Communication and Culture,2023,Regular,LAS
CMN 462,Interpersonal Health Comm,2023,Regular,LAS
CMN 464,Health Communication Campaigns,2023,Regular,LAS
CMN 465,Social Marketing,2023,Sustainability,LAS
CMN 491,Honors Individual Study,2023,Regular,LAS
CMN 493,Honors Senior Thesis,2023,Regular,LAS
CMN 501,Intro to Health Communication,2023,Regular,LAS
CMN 507,Hlth Comm Orgs Profs & Policy,2023,Regular,LAS
CMN 529,Seminar Communication Theory,2023,Regular,LAS
CMN 574,Communication Research Methods,2023,Regular,LAS
CMN 575,Capstone Individual Study,2023,Regular,LAS
CMN 595,Special Problems,2023,Regular,LAS
CMN 599,Thesis Research,2023,Regular,LAS
CPSC 102,Foundational Skills in Crop Sciences,2023,Regular,ACES
CPSC 112,Introduction to Crop Sciences,2023,Sustainability,ACES
CPSC 131,Agriculture in Mythology,2023,Regular,ACES
CPSC 180,Medicinal Plants and Herbology,2023,Regular,ACES
CPSC 352,Plant Genetics,2023,Regular,ACES
CPSC 393,Crop Sciences Internship,2023,Regular,ACES
CPSC 395,Undergrad Research or Thesis,2023,Regular,ACES
CPSC 396,Undergrad Honors Res or Thesis,2023,Regular,ACES
CPSC 407,Diseases of Field Crops,2023,Regular,ACES
CPSC 412,Principles of Crop Production,2023,Regular,ACES
CPSC 414,Forage Crops & Pasture Ecology,2023,Sustainability,ACES
CPSC 415,Bioenergy Crops,2023,Sustainability,ACES
